id,query_id,query_group_id,execution_id,brand_in_response,total_sources,sources_with_brand,brand_mention_percentage
951744,243867,5946,13830,0,0,0,0.00
951743,243866,5946,13830,0,0,0,0.00
951742,243865,5946,13830,0,0,0,0.00
951741,243864,5946,13830,0,0,0,0.00
951740,243863,5946,13830,0,0,0,0.00
951739,243862,5946,13830,0,0,0,0.00
951738,243861,5946,13830,0,0,0,0.00
951737,243860,5946,13830,0,0,0,0.00
951736,243859,5946,13830,0,0,0,0.00
951735,243858,5946,13830,0,0,0,0.00
951734,243857,5946,13830,0,0,0,0.00
951733,243856,5946,13830,0,0,0,0.00
951732,243855,5946,13830,0,0,0,0.00
951731,243854,5946,13830,0,0,0,0.00
951730,243853,5946,13830,0,0,0,0.00
951729,243852,5946,13830,0,0,0,0.00
951728,243851,5946,13830,0,0,0,0.00
951727,243850,5946,13830,0,0,0,0.00
951726,243849,5946,13830,0,0,0,0.00
951725,243848,5946,13830,0,0,0,0.00
951724,243847,5946,13830,0,0,0,0.00
951723,243846,5946,13830,0,0,0,0.00
951722,243845,5946,13830,0,0,0,0.00
951721,243844,5946,13830,0,0,0,0.00
951720,243843,5946,13830,0,0,0,0.00
951719,243842,5946,13830,0,0,0,0.00
951718,243841,5946,13830,0,0,0,0.00
951717,243840,5946,13830,0,0,0,0.00
951716,243839,5946,13830,0,0,0,0.00
951715,243838,5946,13830,0,0,0,0.00
951714,243837,5946,13830,0,0,0,0.00
951713,243836,5946,13830,0,0,0,0.00
951712,243835,5946,13830,0,0,0,0.00
951711,243834,5946,13830,0,0,0,0.00
951710,243833,5946,13830,0,0,0,0.00
951709,243832,5946,13830,0,0,0,0.00
951708,243831,5946,13830,0,0,0,0.00
951707,243830,5946,13830,0,0,0,0.00
951706,243829,5946,13830,0,0,0,0.00
951705,243828,5946,13830,0,0,0,0.00
951704,243827,5946,13830,0,0,0,0.00
951703,243826,5946,13830,0,0,0,0.00
951702,243825,5946,13830,0,0,0,0.00
951701,243824,5946,13830,0,0,0,0.00
951700,243823,5946,13830,0,0,0,0.00
951699,243822,5946,13830,0,0,0,0.00
951698,243821,5946,13830,0,0,0,0.00
951697,243820,5946,13830,0,0,0,0.00
951696,243819,5946,13830,0,0,0,0.00
951695,243818,5946,13830,0,0,0,0.00
951694,229950,5946,13830,0,0,0,0.00
951693,229949,5946,13830,0,0,0,0.00
951692,229948,5946,13830,0,0,0,0.00
951691,229947,5946,13830,0,0,0,0.00
951690,229946,5946,13830,0,0,0,0.00
951689,229945,5946,13830,0,0,0,0.00
951688,229944,5946,13830,0,0,0,0.00
951687,229943,5946,13830,0,0,0,0.00
951686,229942,5946,13830,0,0,0,0.00
951685,229941,5946,13830,0,0,0,0.00
951684,229940,5946,13830,0,0,0,0.00
951683,229939,5946,13830,0,0,0,0.00
951682,229938,5946,13830,0,0,0,0.00
951681,229937,5946,13830,0,0,0,0.00
951680,229936,5946,13830,0,0,0,0.00
951679,229935,5946,13830,0,0,0,0.00
951678,229934,5946,13830,0,0,0,0.00
951677,229933,5946,13830,0,0,0,0.00
951676,229932,5946,13830,0,0,0,0.00
951675,229931,5946,13830,0,0,0,0.00
951674,229930,5946,13830,0,0,0,0.00
951673,229929,5946,13830,0,0,0,0.00
951672,229928,5946,13830,0,0,0,0.00
951671,229927,5946,13830,0,0,0,0.00
951670,229926,5946,13830,0,0,0,0.00
951642,243967,5945,13829,0,0,0,0.00
951641,243966,5945,13829,0,0,0,0.00
951640,243965,5945,13829,0,0,0,0.00
951639,243964,5945,13829,0,0,0,0.00
951638,243963,5945,13829,0,0,0,0.00
951637,243962,5945,13829,0,0,0,0.00
951636,243961,5945,13829,0,0,0,0.00
951635,243960,5945,13829,0,0,0,0.00
951634,243959,5945,13829,0,0,0,0.00
951633,243958,5945,13829,0,0,0,0.00
951632,243957,5945,13829,0,0,0,0.00
951631,243956,5945,13829,0,0,0,0.00
951630,243955,5945,13829,0,0,0,0.00
951629,243954,5945,13829,0,0,0,0.00
951628,243953,5945,13829,0,0,0,0.00
951627,243952,5945,13829,0,0,0,0.00
951626,243951,5945,13829,0,0,0,0.00
951625,243950,5945,13829,0,0,0,0.00
951624,243949,5945,13829,0,0,0,0.00
951623,243948,5945,13829,0,0,0,0.00
951622,243947,5945,13829,0,0,0,0.00
951621,243946,5945,13829,0,0,0,0.00
951620,243945,5945,13829,0,0,0,0.00
951619,243944,5945,13829,0,0,0,0.00
951618,243943,5945,13829,0,0,0,0.00
951617,243942,5945,13829,0,0,0,0.00
951616,243941,5945,13829,0,0,0,0.00
951615,243940,5945,13829,0,0,0,0.00
951614,243939,5945,13829,0,0,0,0.00
951613,243938,5945,13829,0,0,0,0.00
951612,243937,5945,13829,0,0,0,0.00
951611,243936,5945,13829,0,0,0,0.00
951610,243935,5945,13829,0,0,0,0.00
951609,243934,5945,13829,0,0,0,0.00
951608,243933,5945,13829,0,0,0,0.00
951607,243932,5945,13829,0,0,0,0.00
951606,243931,5945,13829,0,0,0,0.00
951605,243930,5945,13829,0,0,0,0.00
951604,243929,5945,13829,0,0,0,0.00
951603,243928,5945,13829,0,0,0,0.00
951602,243927,5945,13829,0,0,0,0.00
951601,243926,5945,13829,0,0,0,0.00
951600,243925,5945,13829,0,0,0,0.00
951599,243924,5945,13829,0,0,0,0.00
951598,243923,5945,13829,0,0,0,0.00
951597,243922,5945,13829,0,0,0,0.00
951596,243921,5945,13829,0,0,0,0.00
951595,243920,5945,13829,0,0,0,0.00
951594,243919,5945,13829,0,0,0,0.00
951593,243918,5945,13829,0,0,0,0.00
951592,243917,5945,13829,0,0,0,0.00
951591,243916,5945,13829,0,0,0,0.00
951590,243915,5945,13829,0,0,0,0.00
951589,243914,5945,13829,0,0,0,0.00
951588,243913,5945,13829,0,0,0,0.00
951587,243912,5945,13829,0,0,0,0.00
951586,243911,5945,13829,0,0,0,0.00
951585,243910,5945,13829,0,0,0,0.00
951584,243909,5945,13829,0,0,0,0.00
951583,243908,5945,13829,0,0,0,0.00
951582,243907,5945,13829,0,0,0,0.00
951581,243906,5945,13829,0,0,0,0.00
951580,243905,5945,13829,0,0,0,0.00
951579,243904,5945,13829,0,0,0,0.00
951578,243903,5945,13829,0,0,0,0.00
951577,243902,5945,13829,0,0,0,0.00
951576,243901,5945,13829,0,0,0,0.00
951575,243900,5945,13829,0,0,0,0.00
951574,243899,5945,13829,0,0,0,0.00
951573,243898,5945,13829,0,0,0,0.00
951572,243897,5945,13829,0,0,0,0.00
951571,243896,5945,13829,0,0,0,0.00
951570,243895,5945,13829,0,0,0,0.00
951569,243894,5945,13829,0,0,0,0.00
951568,243893,5945,13829,0,0,0,0.00
951567,229925,5945,13829,0,0,0,0.00
951566,229924,5945,13829,0,0,0,0.00
951565,229923,5945,13829,0,0,0,0.00
951564,229922,5945,13829,0,0,0,0.00
951563,229921,5945,13829,0,0,0,0.00
951562,229920,5945,13829,0,0,0,0.00
951561,229919,5945,13829,0,0,0,0.00
951560,229918,5945,13829,0,0,0,0.00
951559,229917,5945,13829,0,0,0,0.00
951558,229916,5945,13829,0,0,0,0.00
951557,229915,5945,13829,0,0,0,0.00
951556,229914,5945,13829,0,0,0,0.00
951555,229913,5945,13829,0,0,0,0.00
951554,229912,5945,13829,0,0,0,0.00
951553,229911,5945,13829,0,0,0,0.00
951552,229910,5945,13829,0,0,0,0.00
951551,229909,5945,13829,0,0,0,0.00
951550,229908,5945,13829,0,0,0,0.00
951549,229907,5945,13829,0,0,0,0.00
951548,229906,5945,13829,0,0,0,0.00
951547,229905,5945,13829,0,0,0,0.00
951546,229904,5945,13829,0,0,0,0.00
951545,229903,5945,13829,0,0,0,0.00
951544,229902,5945,13829,0,0,0,0.00
951543,229901,5945,13829,0,0,0,0.00
951536,227730,5877,13828,0,0,0,0.00
951535,227729,5877,13828,0,0,0,0.00
951534,227728,5877,13828,0,0,0,0.00
951533,227727,5877,13828,0,0,0,0.00
951532,227726,5877,13828,0,0,0,0.00
951531,227725,5877,13828,0,0,0,0.00
951530,227724,5877,13828,0,0,0,0.00
951529,227723,5877,13828,0,0,0,0.00
951528,227722,5877,13828,0,0,0,0.00
951527,227721,5877,13828,0,0,0,0.00
951526,227720,5877,13828,0,0,0,0.00
951525,227719,5877,13828,0,0,0,0.00
951524,227718,5877,13828,0,0,0,0.00
951523,227717,5877,13828,0,0,0,0.00
951522,227716,5877,13828,0,0,0,0.00
951521,227715,5877,13828,0,0,0,0.00
951520,227714,5877,13828,0,0,0,0.00
951519,227713,5877,13828,0,0,0,0.00
951518,227712,5877,13828,0,0,0,0.00
951517,227711,5877,13828,0,0,0,0.00
951516,227710,5877,13828,0,0,0,0.00
951515,227709,5877,13828,0,0,0,0.00
951514,227708,5877,13828,0,0,0,0.00
951513,227707,5877,13828,0,0,0,0.00
951512,227706,5877,13828,0,0,0,0.00
951484,223169,5645,13827,0,0,0,0.00
951483,223168,5645,13827,0,0,0,0.00
951482,223167,5645,13827,0,0,0,0.00
951481,223166,5645,13827,0,0,0,0.00
951480,223165,5645,13827,0,0,0,0.00
951479,223164,5645,13827,0,0,0,0.00
951478,223163,5645,13827,0,0,0,0.00
951477,223162,5645,13827,0,0,0,0.00
951476,223161,5645,13827,0,0,0,0.00
951475,223160,5645,13827,0,0,0,0.00
951474,223159,5645,13827,0,0,0,0.00
951473,223158,5645,13827,0,0,0,0.00
951472,223157,5645,13827,0,0,0,0.00
951471,223156,5645,13827,0,0,0,0.00
951470,223155,5645,13827,0,0,0,0.00
951469,223154,5645,13827,0,0,0,0.00
951468,223153,5645,13827,0,0,0,0.00
951467,223152,5645,13827,0,0,0,0.00
951466,223151,5645,13827,0,0,0,0.00
951465,223150,5645,13827,0,0,0,0.00
951464,223149,5645,13827,0,0,0,0.00
951463,223148,5645,13827,0,0,0,0.00
951462,223147,5645,13827,0,0,0,0.00
951461,223146,5645,13827,0,0,0,0.00
951460,223145,5645,13827,0,0,0,0.00
951459,223144,5645,13827,0,0,0,0.00
951458,223143,5645,13827,0,0,0,0.00
951457,223142,5645,13827,0,0,0,0.00
951456,223141,5645,13827,0,0,0,0.00
951455,223140,5645,13827,0,0,0,0.00
951454,223139,5645,13827,0,0,0,0.00
951453,223138,5645,13827,0,0,0,0.00
951452,223137,5645,13827,0,0,0,0.00
951451,223136,5645,13827,0,0,0,0.00
951450,223135,5645,13827,0,0,0,0.00
951449,223134,5645,13827,0,0,0,0.00
951448,223133,5645,13827,0,0,0,0.00
951447,223132,5645,13827,0,0,0,0.00
951446,223131,5645,13827,0,0,0,0.00
951445,223130,5645,13827,0,0,0,0.00
951444,223129,5645,13827,0,0,0,0.00
951443,223128,5645,13827,0,0,0,0.00
951442,223127,5645,13827,0,0,0,0.00
951441,223126,5645,13827,0,0,0,0.00
951440,223125,5645,13827,0,0,0,0.00
951439,223124,5645,13827,0,0,0,0.00
951438,223123,5645,13827,0,0,0,0.00
951437,223122,5645,13827,0,0,0,0.00
951436,223121,5645,13827,0,0,0,0.00
951435,223120,5645,13827,0,0,0,0.00
951434,223119,5645,13827,0,0,0,0.00
951433,223118,5645,13827,0,0,0,0.00
951432,223117,5645,13827,0,0,0,0.00
951431,223116,5645,13827,0,0,0,0.00
951430,223115,5645,13827,0,0,0,0.00
951429,223114,5645,13827,0,0,0,0.00
951428,223113,5645,13827,0,0,0,0.00
951427,223112,5645,13827,0,0,0,0.00
951426,223111,5645,13827,0,0,0,0.00
951425,223110,5645,13827,0,0,0,0.00
951424,223109,5645,13827,0,0,0,0.00
951423,223108,5645,13827,0,0,0,0.00
951422,223107,5645,13827,0,0,0,0.00
951421,223106,5645,13827,0,0,0,0.00
951420,223105,5645,13827,0,0,0,0.00
951419,223104,5645,13827,0,0,0,0.00
951418,223103,5645,13827,0,0,0,0.00
951417,223102,5645,13827,0,0,0,0.00
951416,223101,5645,13827,0,0,0,0.00
951415,223100,5645,13827,0,0,0,0.00
951414,223099,5645,13827,0,0,0,0.00
951413,223098,5645,13827,0,0,0,0.00
951412,223097,5645,13827,0,0,0,0.00
951411,223096,5645,13827,0,0,0,0.00
951410,223095,5645,13827,0,0,0,0.00
951409,219950,5645,13827,0,0,0,0.00
951408,219949,5645,13827,0,0,0,0.00
951407,219948,5645,13827,0,0,0,0.00
951406,219947,5645,13827,0,0,0,0.00
951405,219946,5645,13827,0,0,0,0.00
951404,219945,5645,13827,0,0,0,0.00
951403,219944,5645,13827,0,0,0,0.00
951402,219943,5645,13827,0,0,0,0.00
951401,219942,5645,13827,0,0,0,0.00
951400,219941,5645,13827,0,0,0,0.00
951399,219940,5645,13827,0,0,0,0.00
951398,219939,5645,13827,0,0,0,0.00
951397,219938,5645,13827,0,0,0,0.00
951396,219937,5645,13827,0,0,0,0.00
951395,219936,5645,13827,0,0,0,0.00
951394,219935,5645,13827,0,0,0,0.00
951393,219934,5645,13827,0,0,0,0.00
951392,219933,5645,13827,0,0,0,0.00
951391,219932,5645,13827,0,0,0,0.00
951390,219931,5645,13827,0,0,0,0.00
951389,219930,5645,13827,0,0,0,0.00
951388,219929,5645,13827,0,0,0,0.00
951387,219928,5645,13827,0,0,0,0.00
951386,219927,5645,13827,0,0,0,0.00
951385,219926,5645,13827,0,0,0,0.00
951346,242036,5631,13826,0,0,0,0.00
951345,242035,5631,13826,0,0,0,0.00
951344,242034,5631,13826,0,0,0,0.00
951343,242033,5631,13826,0,0,0,0.00
951342,240957,5631,13826,0,0,0,0.00
951341,240956,5631,13826,0,0,0,0.00
951340,240955,5631,13826,0,0,0,0.00
951339,240954,5631,13826,0,0,0,0.00
951338,240953,5631,13826,0,0,0,0.00
951337,240952,5631,13826,0,0,0,0.00
951336,240951,5631,13826,0,0,0,0.00
951335,240950,5631,13826,0,0,0,0.00
951334,240949,5631,13826,0,0,0,0.00
951333,240948,5631,13826,0,0,0,0.00
951332,240947,5631,13826,0,0,0,0.00
951331,240946,5631,13826,0,0,0,0.00
951330,240945,5631,13826,0,0,0,0.00
951329,240944,5631,13826,0,0,0,0.00
951328,240943,5631,13826,0,0,0,0.00
951327,240942,5631,13826,0,0,0,0.00
951326,240941,5631,13826,0,0,0,0.00
951325,240940,5631,13826,0,0,0,0.00
951324,240939,5631,13826,0,0,0,0.00
951323,240938,5631,13826,0,0,0,0.00
951322,240937,5631,13826,0,0,0,0.00
951321,240936,5631,13826,0,0,0,0.00
951320,240935,5631,13826,0,0,0,0.00
951319,240934,5631,13826,0,0,0,0.00
951318,230614,5631,13826,0,0,0,0.00
951317,230613,5631,13826,0,0,0,0.00
951316,230612,5631,13826,0,0,0,0.00
951315,230611,5631,13826,0,0,0,0.00
951314,230610,5631,13826,0,0,0,0.00
951313,230609,5631,13826,0,0,0,0.00
951312,230608,5631,13826,0,0,0,0.00
951311,230607,5631,13826,0,0,0,0.00
951310,230606,5631,13826,0,0,0,0.00
951309,230605,5631,13826,0,0,0,0.00
951308,230604,5631,13826,0,0,0,0.00
951307,230603,5631,13826,0,0,0,0.00
951306,230602,5631,13826,0,0,0,0.00
951305,228337,5631,13826,0,0,0,0.00
951304,228336,5631,13826,0,0,0,0.00
951303,228335,5631,13826,0,0,0,0.00
951302,228258,5631,13826,0,0,0,0.00
951301,227355,5631,13826,0,0,0,0.00
951300,227354,5631,13826,0,0,0,0.00
951299,227353,5631,13826,0,0,0,0.00
951298,227352,5631,13826,0,0,0,0.00
951297,227350,5631,13826,0,0,0,0.00
951296,227346,5631,13826,0,0,0,0.00
951295,227342,5631,13826,0,0,0,0.00
951294,227337,5631,13826,0,0,0,0.00
951293,227336,5631,13826,0,0,0,0.00
951292,227335,5631,13826,0,0,0,0.00
951291,227334,5631,13826,0,0,0,0.00
951290,227310,5631,13826,0,0,0,0.00
951289,227309,5631,13826,0,0,0,0.00
951288,227308,5631,13826,0,0,0,0.00
951287,227305,5631,13826,0,0,0,0.00
951286,227293,5631,13826,0,0,0,0.00
951285,227290,5631,13826,0,0,0,0.00
951284,227287,5631,13826,0,0,0,0.00
951283,227285,5631,13826,0,0,0,0.00
951282,227284,5631,13826,0,0,0,0.00
951281,227280,5631,13826,0,0,0,0.00
951280,227277,5631,13826,0,0,0,0.00
951279,227276,5631,13826,0,0,0,0.00
951278,227273,5631,13826,0,0,0,0.00
951277,227271,5631,13826,0,0,0,0.00
951276,227258,5631,13826,0,0,0,0.00
951275,223491,5631,13826,0,0,0,0.00
951274,223483,5631,13826,0,0,0,0.00
951273,223466,5631,13826,0,0,0,0.00
951272,223447,5631,13826,0,0,0,0.00
951271,223443,5631,13826,0,0,0,0.00
951270,223436,5631,13826,0,0,0,0.00
951269,223435,5631,13826,0,0,0,0.00
951268,223433,5631,13826,0,0,0,0.00
951267,223425,5631,13826,0,0,0,0.00
951266,223424,5631,13826,0,0,0,0.00
951265,223422,5631,13826,0,0,0,0.00
951264,223421,5631,13826,0,0,0,0.00
951263,223420,5631,13826,0,0,0,0.00
951262,219612,5631,13826,0,0,0,0.00
951261,219611,5631,13826,0,0,0,0.00
951260,219605,5631,13826,0,0,0,0.00
951259,219601,5631,13826,0,0,0,0.00
951258,219600,5631,13826,0,0,0,0.00
951234,219274,5256,13824,1,1,0,0.00
951233,219273,5256,13824,1,1,0,0.00
951232,219272,5256,13824,1,1,0,0.00
951231,219271,5256,13824,1,1,0,0.00
951230,219270,5256,13824,0,1,0,0.00
951229,219269,5256,13824,0,1,0,0.00
951228,219268,5256,13824,0,1,0,0.00
951227,219267,5256,13824,1,1,0,0.00
951226,219266,5256,13824,1,1,0,0.00
951225,219265,5256,13824,1,1,0,0.00
951224,219264,5256,13824,0,1,0,0.00
951223,219263,5256,13824,1,1,0,0.00
951222,219262,5256,13824,1,1,0,0.00
951221,219261,5256,13824,1,1,0,0.00
951220,219260,5256,13824,1,1,0,0.00
951219,219259,5256,13824,0,1,0,0.00
951218,219258,5256,13824,1,1,0,0.00
951217,219257,5256,13824,1,1,0,0.00
951216,219256,5256,13824,1,1,0,0.00
951215,219255,5256,13824,0,1,0,0.00
951214,219254,5256,13824,1,1,0,0.00
951213,219253,5256,13824,0,1,0,0.00
951212,219252,5256,13824,1,1,0,0.00
951211,219251,5256,13824,1,1,0,0.00
951210,219250,5256,13824,1,1,0,0.00
951209,219249,5256,13824,0,1,0,0.00
951208,219248,5256,13824,0,1,0,0.00
951207,219247,5256,13824,1,1,0,0.00
951206,219246,5256,13824,1,1,0,0.00
951205,219245,5256,13824,1,1,0,0.00
951204,219244,5256,13824,1,1,0,0.00
951203,219243,5256,13824,1,1,0,0.00
951202,219242,5256,13824,1,1,0,0.00
951201,219241,5256,13824,1,1,0,0.00
951200,219240,5256,13824,1,1,0,0.00
951199,219239,5256,13824,0,1,0,0.00
951198,219238,5256,13824,1,1,0,0.00
951197,219237,5256,13824,0,1,0,0.00
951196,219236,5256,13824,1,1,0,0.00
951195,219235,5256,13824,0,1,0,0.00
951194,219234,5256,13824,0,1,0,0.00
951193,219233,5256,13824,0,1,0,0.00
951192,219232,5256,13824,0,1,0,0.00
951191,219231,5256,13824,1,1,0,0.00
951190,219230,5256,13824,1,1,0,0.00
951189,219229,5256,13824,0,1,0,0.00
951188,219228,5256,13824,1,1,0,0.00
951187,219227,5256,13824,0,1,0,0.00
951186,219226,5256,13824,1,1,0,0.00
951185,219225,5256,13824,1,1,0,0.00
951184,219224,5256,13824,1,1,0,0.00
951183,219223,5256,13824,0,1,0,0.00
951182,219222,5256,13824,0,1,0,0.00
951181,219221,5256,13824,0,1,0,0.00
951180,219220,5256,13824,1,1,0,0.00
951179,219219,5256,13824,0,1,0,0.00
951178,219218,5256,13824,1,1,0,0.00
951177,219217,5256,13824,1,1,0,0.00
951176,219216,5256,13824,1,1,0,0.00
951175,219215,5256,13824,1,1,0,0.00
951174,219214,5256,13824,1,1,0,0.00
951173,219213,5256,13824,1,1,0,0.00
951172,219212,5256,13824,1,1,0,0.00
951171,219211,5256,13824,0,1,0,0.00
951170,219210,5256,13824,1,1,0,0.00
951169,219209,5256,13824,1,1,0,0.00
951168,219208,5256,13824,1,1,0,0.00
951167,219207,5256,13824,0,1,0,0.00
951166,219206,5256,13824,0,1,0,0.00
951165,219205,5256,13824,0,1,0,0.00
951164,219204,5256,13824,1,1,0,0.00
951163,219203,5256,13824,0,1,0,0.00
951162,219202,5256,13824,1,1,0,0.00
951161,219201,5256,13824,1,1,0,0.00
951160,219200,5256,13824,1,1,0,0.00
951159,210949,5256,13824,1,1,0,0.00
951158,210948,5256,13824,1,1,0,0.00
951157,210947,5256,13824,0,1,0,0.00
951156,210946,5256,13824,0,1,0,0.00
951155,210945,5256,13824,0,1,0,0.00
951154,210944,5256,13824,1,1,0,0.00
951153,210943,5256,13824,1,1,0,0.00
951152,207889,5256,13824,1,1,0,0.00
951151,207888,5256,13824,0,1,0,0.00
951150,207887,5256,13824,1,1,0,0.00
951149,207886,5256,13824,1,1,0,0.00
951148,207885,5256,13824,0,1,0,0.00
951147,207884,5256,13824,1,1,0,0.00
951146,207883,5256,13824,1,1,0,0.00
951145,207882,5256,13824,0,1,0,0.00
951144,207881,5256,13824,1,1,0,0.00
951143,207880,5256,13824,1,1,0,0.00
951142,207879,5256,13824,1,1,0,0.00
951141,207878,5256,13824,1,1,0,0.00
951140,207877,5256,13824,1,1,0,0.00
951139,207875,5256,13824,1,1,0,0.00
951138,207874,5256,13824,1,1,0,0.00
951137,207873,5256,13824,1,1,0,0.00
951136,207871,5256,13824,0,1,0,0.00
951135,207870,5256,13824,1,1,0,0.00
951134,207869,5256,13824,1,1,0,0.00
951133,207868,5256,13824,1,1,0,0.00
951132,207866,5256,13824,1,1,0,0.00
951131,207865,5256,13824,1,1,0,0.00
951103,205127,5170,13823,0,0,0,0.00
951102,205126,5170,13823,0,0,0,0.00
951101,205125,5170,13823,0,0,0,0.00
951100,205124,5170,13823,0,0,0,0.00
951099,205123,5170,13823,0,0,0,0.00
951098,205122,5170,13823,0,0,0,0.00
951097,205121,5170,13823,0,0,0,0.00
951096,205120,5170,13823,0,0,0,0.00
951095,205119,5170,13823,0,0,0,0.00
951094,205118,5170,13823,0,0,0,0.00
951093,205117,5170,13823,0,0,0,0.00
951092,205116,5170,13823,0,0,0,0.00
951091,205115,5170,13823,0,0,0,0.00
951090,205114,5170,13823,0,0,0,0.00
951089,205113,5170,13823,0,0,0,0.00
951088,205112,5170,13823,0,0,0,0.00
951087,205111,5170,13823,0,0,0,0.00
951086,205110,5170,13823,0,0,0,0.00
951085,205109,5170,13823,0,0,0,0.00
951084,205108,5170,13823,0,0,0,0.00
951083,205107,5170,13823,0,0,0,0.00
951082,205106,5170,13823,0,0,0,0.00
951081,205105,5170,13823,0,0,0,0.00
951080,205104,5170,13823,0,0,0,0.00
951079,205103,5170,13823,0,0,0,0.00
951078,205102,5170,13823,0,0,0,0.00
951077,205101,5170,13823,0,0,0,0.00
951076,205100,5170,13823,0,0,0,0.00
951075,205099,5170,13823,0,0,0,0.00
951074,205098,5170,13823,0,0,0,0.00
951073,205097,5170,13823,0,0,0,0.00
951072,205096,5170,13823,0,0,0,0.00
951071,205095,5170,13823,0,0,0,0.00
951070,205094,5170,13823,0,0,0,0.00
951069,205093,5170,13823,0,0,0,0.00
951068,205092,5170,13823,0,0,0,0.00
951067,205091,5170,13823,0,0,0,0.00
951066,205090,5170,13823,0,0,0,0.00
951065,205089,5170,13823,0,0,0,0.00
951064,205088,5170,13823,0,0,0,0.00
951063,205087,5170,13823,0,0,0,0.00
951062,205086,5170,13823,0,0,0,0.00
951061,205085,5170,13823,0,0,0,0.00
951060,205084,5170,13823,0,0,0,0.00
951059,205083,5170,13823,0,0,0,0.00
951058,205082,5170,13823,0,0,0,0.00
951057,205081,5170,13823,0,0,0,0.00
951056,205080,5170,13823,0,0,0,0.00
951055,205079,5170,13823,0,0,0,0.00
951054,205078,5170,13823,0,0,0,0.00
951053,205077,5170,13823,0,0,0,0.00
951052,205076,5170,13823,0,0,0,0.00
951051,205075,5170,13823,0,0,0,0.00
951050,205074,5170,13823,0,0,0,0.00
951049,205073,5170,13823,0,0,0,0.00
951048,205072,5170,13823,0,0,0,0.00
951047,205071,5170,13823,0,0,0,0.00
951046,205070,5170,13823,0,0,0,0.00
951045,205069,5170,13823,0,0,0,0.00
951044,205068,5170,13823,0,0,0,0.00
951043,205067,5170,13823,0,0,0,0.00
951042,205066,5170,13823,0,0,0,0.00
951041,205065,5170,13823,0,0,0,0.00
951040,205064,5170,13823,0,0,0,0.00
951039,205063,5170,13823,0,0,0,0.00
951038,205062,5170,13823,0,0,0,0.00
951037,205061,5170,13823,0,0,0,0.00
951036,205060,5170,13823,0,0,0,0.00
951035,205059,5170,13823,0,0,0,0.00
951034,205058,5170,13823,0,0,0,0.00
951033,205057,5170,13823,0,0,0,0.00
951032,205056,5170,13823,0,0,0,0.00
951031,205055,5170,13823,0,0,0,0.00
951030,205054,5170,13823,0,0,0,0.00
951029,205053,5170,13823,0,0,0,0.00
951028,205052,5170,13823,0,0,0,0.00
951027,205051,5170,13823,0,0,0,0.00
951026,205050,5170,13823,0,0,0,0.00
951025,205049,5170,13823,0,0,0,0.00
951024,205048,5170,13823,0,0,0,0.00
951023,205047,5170,13823,0,0,0,0.00
951022,205046,5170,13823,0,0,0,0.00
951021,205045,5170,13823,0,0,0,0.00
951020,205044,5170,13823,0,0,0,0.00
951019,205043,5170,13823,0,0,0,0.00
951018,205042,5170,13823,0,0,0,0.00
951017,205041,5170,13823,0,0,0,0.00
951016,205040,5170,13823,0,0,0,0.00
951015,205039,5170,13823,0,0,0,0.00
951014,205038,5170,13823,0,0,0,0.00
951013,204727,5170,13823,0,0,0,0.00
951012,204726,5170,13823,0,0,0,0.00
951011,204725,5170,13823,0,0,0,0.00
951010,204724,5170,13823,0,0,0,0.00
951009,204723,5170,13823,0,0,0,0.00
951008,204722,5170,13823,0,0,0,0.00
951007,204721,5170,13823,0,0,0,0.00
951006,204720,5170,13823,0,0,0,0.00
951005,204719,5170,13823,0,0,0,0.00
951004,204718,5170,13823,0,0,0,0.00
950976,205397,5168,13822,0,0,0,0.00
950975,205396,5168,13822,0,0,0,0.00
950974,205395,5168,13822,0,0,0,0.00
950973,205394,5168,13822,0,0,0,0.00
950972,205393,5168,13822,0,0,0,0.00
950971,205392,5168,13822,0,0,0,0.00
950970,205391,5168,13822,0,0,0,0.00
950969,205390,5168,13822,0,0,0,0.00
950968,205389,5168,13822,0,0,0,0.00
950967,205388,5168,13822,0,0,0,0.00
950966,205387,5168,13822,0,0,0,0.00
950965,205386,5168,13822,0,0,0,0.00
950964,205385,5168,13822,0,0,0,0.00
950963,205384,5168,13822,0,0,0,0.00
950962,205383,5168,13822,0,0,0,0.00
950961,205382,5168,13822,0,0,0,0.00
950960,205381,5168,13822,0,0,0,0.00
950959,205380,5168,13822,0,0,0,0.00
950958,205379,5168,13822,0,0,0,0.00
950957,205378,5168,13822,0,0,0,0.00
950956,205377,5168,13822,0,0,0,0.00
950955,205376,5168,13822,0,0,0,0.00
950954,205375,5168,13822,0,0,0,0.00
950953,205374,5168,13822,0,0,0,0.00
950952,205373,5168,13822,0,0,0,0.00
950951,205372,5168,13822,0,0,0,0.00
950950,205371,5168,13822,0,0,0,0.00
950949,205370,5168,13822,0,0,0,0.00
950948,205369,5168,13822,0,0,0,0.00
950947,205368,5168,13822,0,0,0,0.00
950946,205367,5168,13822,0,0,0,0.00
950945,205366,5168,13822,0,0,0,0.00
950944,205365,5168,13822,0,0,0,0.00
950943,205364,5168,13822,0,0,0,0.00
950942,205363,5168,13822,0,0,0,0.00
950941,205362,5168,13822,0,0,0,0.00
950940,205361,5168,13822,0,0,0,0.00
950939,205360,5168,13822,0,0,0,0.00
950938,205359,5168,13822,0,0,0,0.00
950937,205358,5168,13822,0,0,0,0.00
950936,205357,5168,13822,0,0,0,0.00
